GEOID20_0KM,AREAID
130510043001046,110416665070
130510109012010,110416665070
130510109012009,110416665070
130510109012008,110416665070
130510109012007,110416665070
130510109012005,110416665070
130510109012000,110416665070
130510109012011,110416665070
130510108064000,110416665070
130510108061000,110416665070
130510105023042,110416665070
130510105023039,110416665070
130510105023038,110416665070
130510105023028,110416665070
130510105023026,110416665070
130510105023025,110416665070
130510105021009,110416665070
130510105021008,110416665070
130510105021002,110416665070
130510109013000,110416665070
130510109014000,110416665070
130510109014001,110416665070
130510109014007,110416665070
130510043001045,110416665070
130510043001044,110416665070
130510043001043,110416665070
130510043001042,110416665070
130510043001041,110416665070
130510043001040,110416665070
130510043001039,110416665070
130510043001038,110416665070
130510043001037,110416665070
130510043001036,110416665070
130510043001035,110416665070
130510043001034,110416665070
130510043001033,110416665070
120950168021006,110438185368
120950168021005,110438185368
120950168021002,110438185368
120950168021001,110438185368
120950168021000,110438185368
120950141003046,110438185368
120950136061044,110438185368
120950136061034,110438185368
121130108082024,1102149206429
121130108082022,1102149206429
121130108082020,1102149206429
121130108082018,1102149206429
121130108082017,1102149206429
121130108082013,1102149206429
121130108082012,1102149206429
121130108082009,1102149206429
121130108082007,1102149206429
121130108082005,1102149206429
131210112041009,1101019488791
131210112041001,1101019488791
131210112041000,1101019488791
131210080001000,1101019488791
131210076033031,1101019488791
131210076033030,1101019488791
131210076033029,1101019488791
131210076033028,1101019488791
131210076033027,1101019488791
131210076033026,1101019488791
131210076033025,1101019488791
131210076033024,1101019488791
131210076033023,1101019488791
131210076033018,1101019488791
131210076033017,1101019488791
131210076033016,1101019488791
131210076033015,1101019488791
131210076033014,1101019488791
131210076033013,1101019488791
131210076033012,1101019488791
131210076033011,1101019488791
131210076033010,1101019488791
131210076033009,1101019488791
131210076033008,1101019488791
131210076033007,1101019488791
131210076033006,1101019488791
131210076033005,1101019488791
131210076033004,1101019488791
131210076033003,1101019488791
131210076033002,1101019488791
131210076033001,1101019488791
131210076033000,1101019488791
131210076021002,1101019488791
131210076021001,1101019488791
131210076021000,1101019488791
131210075002003,1101019488791
131210066021016,1101019488791
131210066021015,1101019488791
131210066021014,1101019488791
131210066021013,1101019488791
131210066012018,1101019488791
131210066012017,1101019488791
131210066011000,1101019488791
131210112041006,1101019488791
120310139042000,110536471920
120310139012027,110536471920
120310139012026,110536471920
120310139012025,110536471920
120310139012024,110536471920
120310139012023,110536471920
120310139012022,110536471920
120310139012021,110536471920
120310139012020,110536471920
120310139012019,110536471920
120310139012016,110536471920
120310139012011,110536471920
120310139012010,110536471920
120310139012009,110536471920
120310139012007,110536471920
120310139012005,110536471920
120310139012004,110536471920
120310139012003,110536471920
120310139012002,110536471920
120310139012001,110536471920
120310139012000,110536471920
120310139011002,110536471920
120310139011000,110536471920
130510043001032,110416665070
130510043001031,110416665070
130510043001030,110416665070
130510043001029,110416665070
130510043001028,110416665070
130510043001027,110416665070
130510043001026,110416665070
130510043001025,110416665070
130510043001024,110416665070
130510043001023,110416665070
130510043001022,110416665070
130510043001021,110416665070
130510043001020,110416665070
130510043001019,110416665070
130510043001018,110416665070
120330033051013,110166799493
120330033051012,110166799493
120330033051011,110166799493
120330033051010,110166799493
120330033051009,110166799493
120330033051008,110166799493
120330033051007,110166799493
120330033051006,110166799493
120330033051005,110166799493
120330033051004,110166799493
120330033051003,110166799493
120330033051002,110166799493
120330033051001,110166799493
120330033051000,110166799493
120330036032040,110166799493
120330036032030,110166799493
120330036032029,110166799493
120330036032028,110166799493
120330022003000,1102148716421
120330022002015,1102148716421
120330022002014,1102148716421
120330022002013,1102148716421
120330022002012,1102148716421
120330022002011,1102148716421
120330022002010,1102148716421
120330022002001,1102148716421
120330021001036,1102148716421
120330021001034,1102148716421
120330021001030,1102148716421
120869807001062,110419287369
120869807001061,110419287369
120869807001060,110419287369
120869807001059,110419287369
120869807001051,110419287369
120869807001050,110419287369
120869807001048,110419287369
120869807001045,110419287369
120869807001044,110419287369
120869807001043,110419287369
120869807001041,110419287369
120869807001040,110419287369
120869807001039,110419287369
120310138001054,110536471920
120310138001053,110536471920
120310138001051,110536471920
120310138001049,110536471920
120310138001048,110536471920
120310138001047,110536471920
120310138001046,110536471920
120310138001045,110536471920
120310138001044,110536471920
120310138001043,110536471920
120310138001042,110536471920
120310138001041,110536471920
120310138001040,110536471920
120310138001039,110536471920
120310138001038,110536471920
120310138001037,110536471920
120310138001036,110536471920
120310138001035,110536471920
120310138001034,110536471920
120310138001033,110536471920
120310138001032,110536471920
120310138001031,110536471920
120310138001030,110536471920
120310138001029,110536471920
120310138001028,110536471920
120310138001027,110536471920
120310138001026,110536471920
120310138001025,110536471920
120310138001024,110536471920
120310138001023,110536471920
120310138001022,110536471920
120310138001021,110536471920
120310138001020,110536471920
120310138001019,110536471920
120310138001018,110536471920
120310138001017,110536471920
120310138001016,110536471920
120310138001015,110536471920
120310138001014,110536471920
120310138001013,110536471920
120310138001012,110536471920
120310138001011,110536471920
120310138001010,110536471920
120310138001009,110536471920
120310138001008,110536471920
120310138001007,110536471920
120310138001006,110536471920
120310138001005,110536471920
120310138001004,110536471920
120310138001003,110536471920
120310138001002,110536471920
120310138001001,110536471920
120310138001000,110536471920
120310143303003,110536471920
120310143303002,110536471920
120310143303001,110536471920
120310143303000,110536471920
120310143301006,110536471920
120869807001038,110419287369
120869807001037,110419287369
120869807001036,110419287369
120869807001035,110419287369
120869807001033,110419287369
120869807001032,110419287369
120869807001030,110419287369
120869807001029,110419287369
120860110082001,110419287369
120860110082000,110419287369
120860110081015,110419287369
120860110081014,110419287369
120860107062057,110419287369
120860107062053,110419287369
120860107062052,110419287369
120860107061064,110419287369
120860107061057,110419287369
120860107061054,110419287369
120860107061045,110419287369
120860107061036,110419287369
120860107061035,110419287369
120860107061018,110419287369
120860107061017,110419287369
120860107061016,110419287369
120860107061015,110419287369
120860107061004,110419287369
120860107052035,110419287369
120860107052034,110419287369
120860107052022,110419287369
120860107051004,110419287369
120860107051003,110419287369
121270901021041,1102167806658
121270901021040,1102167806658
121270901021033,1102167806658
121270901021032,1102167806658
121270901021031,1102167806658
121270901021025,1102167806658
120950168022093,110438185368
120950168022087,110438185368
120950168022086,110438185368
120950168022085,110438185368
120950168022084,110438185368
120950168022083,110438185368
120950168022082,110438185368
120950168022081,110438185368
120950168022080,110438185368
120950168022079,110438185368
120950168022078,110438185368
120950168022077,110438185368
120950168022076,110438185368
120950168022074,110438185368
120950168021055,110438185368
120950168021054,110438185368
120950168021052,110438185368
120950168021051,110438185368
120950168021050,110438185368
120950168021049,110438185368
120950168021048,110438185368
120950168021047,110438185368
120950168021046,110438185368
120950168021045,110438185368
120950168021044,110438185368
120950168021043,110438185368
120950168021042,110438185368
120950168021041,110438185368
120950168021040,110438185368
120950168021039,110438185368
120950168021038,110438185368
120950168021037,110438185368
120950168021036,110438185368
120950168021035,110438185368
120950168021034,110438185368
120950168021033,110438185368
120950168021032,110438185368
120950168021031,110438185368
120950168021030,110438185368
120950168021029,110438185368
120950168043023,110438185368
120950168043021,110438185368
120950168041005,110438185368
120950168041004,110438185368
120950168021028,110438185368
120950168021027,110438185368
120950168021026,110438185368
120950168021025,110438185368
120950168021024,110438185368
120950168021023,110438185368
120950168021022,110438185368
120950168021021,110438185368
120950168021020,110438185368
120950168021019,110438185368
120950168021018,110438185368
120950168021017,110438185368
120950168021016,110438185368
120950168021015,110438185368
120950168021014,110438185368
120950168021013,110438185368
120950168021012,110438185368
120950168021010,110438185368
120950168021009,110438185368
120910231001000,11095229872
120910229003031,11095229872
120910229003024,11095229872
120910229002016,11095229872
120910229002015,11095229872
120910219024000,11095229872
120910219022008,11095229872
120910219022001,11095229872
120910219022000,11095229872
120910219021014,11095229872
120910219021008,11095229872
120910219011014,11095229872
120910219011013,11095229872
120910219011012,11095229872
120910218011017,11095229872
120910208004014,11095229872
120910208004013,11095229872
120910208004012,11095229872
120910208004011,11095229872
120910208004010,11095229872
120910208004009,11095229872
120910208004008,11095229872
120910208004007,11095229872
120910208004006,11095229872
120910208004005,11095229872
120910208004004,11095229872
120910208004003,11095229872
120910208004002,11095229872
120910208004001,11095229872
120910208004000,11095229872
120910208003042,11095229872
120910208003041,11095229872
120910208003040,11095229872
120910208003039,11095229872
120910208003038,11095229872
120910208003037,11095229872
120910208003036,11095229872
120910208003035,11095229872
120910208003034,11095229872
120910208003033,11095229872
120910208003032,11095229872
120910208003031,11095229872
120910208003030,11095229872
120910208003029,11095229872
120910208003028,11095229872
120910208003027,11095229872
120910208003026,11095229872
120910208003025,11095229872
120910208003024,11095229872
120910208003023,11095229872
120910208003022,11095229872
120910208003021,11095229872
120910208003020,11095229872
120910208003019,11095229872
120910208003018,11095229872
120910208003017,11095229872
120910208003016,11095229872
120910208003015,11095229872
120910208003014,11095229872
120910208003013,11095229872
120910208003012,11095229872
120910208003011,11095229872
120910208003010,11095229872
120910208003009,11095229872
120910208003008,11095229872
120910208003007,11095229872
120910208003006,11095229872
120910208003005,11095229872
120910208003004,11095229872
120910208003003,11095229872
120910208003002,11095229872
120910208003001,11095229872
120910208003000,11095229872
120910208001324,11095229872
120910208001323,11095229872
120910208001322,11095229872
120910208001249,11095229872
120910208001244,11095229872
120330028041025,110166799494
120330028041034,110166799494
120330028041033,110166799494
120330028041027,110166799494
120330028041024,110166799494
120330028041019,110166799494
120330028041018,110166799494
120330028041017,110166799494
120330028041016,110166799494
120330028041015,110166799494
120330028041014,110166799494
120330028041013,110166799494
120330028041012,110166799494
120330028041011,110166799494
120330028041010,110166799494
120330028041009,110166799494
120330028041008,110166799494
120330028041007,110166799494
120330028041006,110166799494
120330028041005,110166799494
120950168021008,110438185368
120950168021007,110438185368
131790102063000,110455405386
131790102063001,110455405386
131790102063002,110455405386
131790102063003,110455405386
131790102063004,110455405386
131790102063006,110455405386
131790102063008,110455405386
131790102063014,110455405386
131790103011004,110455405386
131790103011005,110455405386
131790101011082,110455405386
131790101011083,110455405386
131790101011084,110455405386
131790103011011,110455405386
131790101021001,110455405386
131790101021002,110455405386
131790103021000,110455405386
131790103021008,110455405386
131790103021011,110455405386
131790103021014,110455405386
131790104011000,110455405386
131790104011001,110455405386
131790104011003,110455405386
131790104011004,110455405386
131790104011005,110455405386
131790104011006,110455405386
131790104011007,110455405386
131790104011008,110455405386
131790104011028,110455405386
131790104011029,110455405386
131790104011030,110455405386
131790104011031,110455405386
131790104011032,110455405386
131790104011033,110455405386
131790104012000,110455405386
131790104012001,110455405386
131839701012006,110455405386
131839701012030,110455405386
131839800001015,110455405386
131839800001016,110455405386
131839800001017,110455405386
131839800001018,110455405386
131839800001019,110455405386
131839800001020,110455405386
131839800001021,110455405386
131839800001022,110455405386
131839800001023,110455405386
131839800001024,110455405386
131839800001025,110455405386
131839800001026,110455405386
131839800001027,110455405386
131839800001028,110455405386
131839800001029,110455405386
120330028041004,110166799494
120330028041003,110166799494
120330028041002,110166799494
120330028041001,110166799494
120330028041000,110166799494
120330028032017,110166799494
120330028032016,110166799494
120330028031019,110166799494
120330028031010,110166799494
120330028031006,110166799494
120330028031001,110166799494
120330028023008,110166799494
120330028023007,110166799494
120330028023001,110166799494
120330028023000,110166799494
120330028022000,110166799494
120330028021033,110166799494
120330028021031,110166799494
120330028021000,110166799494
120310101043070,1102153856531
120310101043069,1102153856531
120310101043068,1102153856531
120310101043067,1102153856531
120310101043042,1102153856531
120310101043040,1102153856531
120310101043038,1102153856531
120310101043037,1102153856531
120310101043036,1102153856531
120310101043034,1102153856531
120310101043033,1102153856531
120310101043073,1102153856531
120310101043072,1102153856531
120310101043071,1102153856531
120330033082014,110166799493
120330033082012,110166799493
120330033082006,110166799493
120330033082001,110166799493
120330033082000,110166799493
120330033051033,110166799493
120330033051031,110166799493
120330033051028,110166799493
120330033051027,110166799493
120330033051025,110166799493
120330033051021,110166799493
120330033051020,110166799493
120330033051019,110166799493
120330033051018,110166799493
130530202031098,110448489824
130530202031099,110448489824
130530202031100,110448489824
130530202031101,110448489824
130530202031102,110448489824
130530202031103,110448489824
130530202031104,110448489824
130530202031105,110448489824
130530202031106,110448489824
131839800001030,110455405386
131839800001033,110455405386
131839800001034,110455405386
131839800001035,110455405386
131839800001037,110455405386
131839800001038,110455405386
132679503005000,110455405386
132679503005001,110455405386
132679503005002,110455405386
132679503005003,110455405386
132679503005004,110455405386
132679503005005,110455405386
132679503005021,110455405386
132679503005022,110455405386
132679503005023,110455405386
132679503005024,110455405386
132679503005025,110455405386
132679503005026,110455405386
132679503005027,110455405386
132679503005028,110455405386
132679503005029,110455405386
132679503005030,110455405386
132679503005046,110455405386
132679503005047,110455405386
132679503005048,110455405386
132679503005075,110455405386
132679503005076,110455405386
132679503005079,110455405386
132679503005080,110455405386
131790102062000,110455405386
131790105042000,110455405386
131790105042001,110455405386
131839701012000,110455405386
131839701012001,110455405386
131839701012002,110455405386
131839701012003,110455405386
131839701012005,110455405386
131839800001000,110455405386
131839800001001,110455405386
131839800001002,110455405386
131839800001003,110455405386
131839800001004,110455405386
131839800001005,110455405386
131839800001006,110455405386
131839800001007,110455405386
131839800001008,110455405386
131839800001009,110455405386
131839800001010,110455405386
131839800001011,110455405386
131839800001012,110455405386
131839800001013,110455405386
131839800001014,110455405386
132679503002003,110455405386
132679503002004,110455405386
132679503002057,110455405386
132679504022000,110455405386
120310106021033,11050997919
120310106021032,11050997919
120310106021031,11050997919
120310106021030,11050997919
120310106021028,11050997919
120310106021027,11050997919
120310106021026,11050997919
120310106021025,11050997919
120310106021024,11050997919
120310106021021,11050997919
120310106021020,11050997919
120310106021007,11050997919
120330036034008,1102148793182
120330036034005,1102148793182
120330036034004,1102148793182
120330036031016,1102148793182
120330036031010,1102148793182
120330036031001,1102148793182
121090205001028,1103698287063
121090205001027,1103698287063
121090205001020,1103698287063
121090205001019,1103698287063
121090205001018,1103698287063
121090205001012,1103698287063
121090205001011,1103698287063
121090205001003,1103698287063
121090205001002,1103698287063
121090205001001,1103698287063
121090205001000,1103698287063
120910231002000,11095229872
120910231001019,11095229872
120910231001017,11095229872
120910231001013,11095229872
120910231001012,11095229872
120910231001007,11095229872
130530202031107,110448489824
130530202031108,110448489824
130530202031109,110448489824
130530202031110,110448489824
130530202031111,110448489824
130530202031113,110448489824
130530202031114,110448489824
130530202031115,110448489824
130530202031116,110448489824
130530202031117,110448489824
130530202031118,110448489824
130530202031119,110448489824
130530202031121,110448489824
130530202031122,110448489824
130530202031123,110448489824
130530202031124,110448489824
130530202031125,110448489824
130530202031126,110448489824
130530202031127,110448489824
130530202031128,110448489824
130530202031129,110448489824
130530202031130,110448489824
130530202031131,110448489824
130530202031132,110448489824
130530202031133,110448489824
130530202031134,110448489824
130530202031135,110448489824
130530202031136,110448489824
130530202031137,110448489824
130530202031138,110448489824
130530202031139,110448489824
130530202031140,110448489824
130530202031141,110448489824
130530202031142,110448489824
130530202031143,110448489824
130530202031144,110448489824
130530202031145,110448489824
130530202031146,110448489824
130530202031147,110448489824
130530202031148,110448489824
130530202031149,110448489824
130530202031150,110448489824
130530202031151,110448489824
130530202031152,110448489824
130530202031153,110448489824
130530202031154,110448489824
130530202031155,110448489824
130530202031156,110448489824
130530202031157,110448489824
130530202031158,110448489824
130530202051000,110448489824
130530202051001,110448489824
130530202051002,110448489824
130530202051003,110448489824
130530202051004,110448489824
130530202051005,110448489824
130530202051008,110448489824
130530202051009,110448489824
130530202051010,110448489824
130530202051011,110448489824
130530202052000,110448489824
130530202052001,110448489824
130530202052002,110448489824
130530202052003,110448489824
130530202052004,110448489824
130530202052005,110448489824
130530202052006,110448489824
130530202052007,110448489824
130530202052008,110448489824
130530202052009,110448489824
130530202052010,110448489824
130530202052011,110448489824
130530202052012,110448489824
130530202052013,110448489824
130530202052014,110448489824
130530202052015,110448489824
130530202052016,110448489824
130530202052017,110448489824
130530202052018,110448489824
130530202052019,110448489824
130530202052020,110448489824
130530202052021,110448489824
130530202052022,110448489824
130530202052023,110448489824
130530202052024,110448489824
130530202052026,110448489824
130530202052027,110448489824
130530202052028,110448489824
130530202052029,110448489824
130530202052030,110448489824
130530202052031,110448489824
130530202052032,110448489824
130530202052033,110448489824
130530202052034,110448489824
130530202052035,110448489824
130530202052036,110448489824
130530202052037,110448489824
130530202052038,110448489824
130530202052039,110448489824
130530202052040,110448489824
130530202012041,110448489824
130530202012040,110448489824
130530202012039,110448489824
130530202012038,110448489824
130530202012037,110448489824
130530202012036,110448489824
130530202012035,110448489824
130530202012034,110448489824
130530202012033,110448489824
130530202012032,110448489824
130530202012031,110448489824
130530202012030,110448489824
130530202012029,110448489824
130530202012028,110448489824
130530202012027,110448489824
130530202012026,110448489824
130530202012025,110448489824
130530202012024,110448489824
130530202012023,110448489824
130530202012022,110448489824
130530202012021,110448489824
130530202012020,110448489824
130530202012019,110448489824
130530202012018,110448489824
130530202012017,110448489824
130530202012016,110448489824
130530202012015,110448489824
130530202012014,110448489824
130530202012013,110448489824
130530202012012,110448489824
130530202012011,110448489824
130530202012010,110448489824
130530202012009,110448489824
130530202012008,110448489824
130530202012007,110448489824
130530202012006,110448489824
130530202012005,110448489824
130530202012004,110448489824
130530202012003,110448489824
130530202012002,110448489824
130530202012001,110448489824
130530202012000,110448489824
130530202011055,110448489824
130530202011054,110448489824
130530202011053,110448489824
130530202051006,110448489824
130530202051007,110448489824
130530202011052,110448489824
130530202011051,110448489824
130530202011050,110448489824
130530202011049,110448489824
130530202011048,110448489824
130530202011047,110448489824
130530202011046,110448489824
130530202011045,110448489824
130530202011044,110448489824
130530202011043,110448489824
130530202011042,110448489824
130530202011041,110448489824
130530202011040,110448489824
130530202011039,110448489824
130530202011038,110448489824
130530202011037,110448489824
130530202011036,110448489824
130530202011035,110448489824
130530202052041,110448489824
130530202052042,110448489824
130530202052043,110448489824
130530202052044,110448489824
130530202052045,110448489824
130530202061001,110448489824
130530202061002,110448489824
130530202061003,110448489824
130530202061164,110448489824
130530202061165,110448489824
130530201002045,110448489824
130530201002044,110448489824
130530202061169,110448489824
130530202061170,110448489824
130530202061171,110448489824
130530201002041,110448489824
130530201002040,110448489824
130530202061174,110448489824
130530201002039,110448489824
130530201002038,110448489824
130530202061177,110448489824
130530201002037,110448489824
130530202061179,110448489824
130530202061180,110448489824
130530202061181,110448489824
130530201002024,110448489824
130530202061184,110448489824
130530202061185,110448489824
130530201002023,110448489824
130530201002022,110448489824
130530201002021,110448489824
130530201002020,110448489824
130530201002019,110448489824
130530201002018,110448489824
130530202061192,110448489824
132450108021103,110456552992
132450108021105,110456552992
132450108021110,110456552992
132450108021111,110456552992
132450108021112,110456552992
132450108021113,110456552992
132450108021115,110456552992
132450108021119,110456552992
132450108021120,110456552992
132450108021121,110456552992
132450108021122,110456552992
132450108021123,110456552992
132450108021124,110456552992
132450108021125,110456552992
132450108021126,110456552992
132450108021127,110456552992
132450108021129,110456552992
132450108021130,110456552992
132450108021131,110456552992
132450108021135,110456552992
132450108021136,110456552992
130530202011034,110448489824
130530202011033,110448489824
130530202011032,110448489824
130530202011031,110448489824
130530202011030,110448489824
130530202011029,110448489824
130530202011028,110448489824
130530202011027,110448489824
130530202011026,110448489824
130530202011025,110448489824
130530202011024,110448489824
130530202052025,110448489824
130530202011023,110448489824
130530202011022,110448489824
130530202011021,110448489824
130530202011020,110448489824
130530202011019,110448489824
130530202011018,110448489824
130530202011017,110448489824
130530202011016,110448489824
130530202011015,110448489824
130530202011014,110448489824
130530202011013,110448489824
130530202011012,110448489824
130530202011011,110448489824
130530202011010,110448489824
130530202011009,110448489824
130530202011008,110448489824
130530202011007,110448489824
130530202011006,110448489824
130530202011005,110448489824
130530202011004,110448489824
130530202052046,110448489824
130530202061000,110448489824
130530202011003,110448489824
130530202011002,110448489824
130530202011001,110448489824
130530202011000,110448489824
130530201002051,110448489824
130530202031059,110448489824
130530202061007,110448489824
130530202031060,110448489824
130530202031061,110448489824
130530202031062,110448489824
130530202031063,110448489824
130530202031064,110448489824
130530202031067,110448489824
130530202031068,110448489824
130530202031069,110448489824
130530202031070,110448489824
130530202031071,110448489824
130530202031072,110448489824
130530202031073,110448489824
130530202031074,110448489824
130530202031075,110448489824
130530202031076,110448489824
130530202031077,110448489824
130530202031078,110448489824
130530202031079,110448489824
130530202031080,110448489824
130530202031081,110448489824
130530202031082,110448489824
130530202031083,110448489824
130530202031084,110448489824
130530202061031,110448489824
130530202031085,110448489824
130530202031086,110448489824
130530202031087,110448489824
130530202031088,110448489824
130530202031089,110448489824
130530202031090,110448489824
130530202031091,110448489824
130530202031092,110448489824
130530202031093,110448489824
130530202031094,110448489824
130530202031095,110448489824
130530202031096,110448489824
130530202031097,110448489824
130530202061045,110448489824
132450108021137,110456552992
132450108021143,110456552992
132450108021144,110456552992
132450108021145,110456552992
132450108021146,110456552992
132450108021147,110456552992
132450108021148,110456552992
132450108021149,110456552992
132450108021150,110456552992
132450108021151,110456552992
132450108021152,110456552992
132450108021153,110456552992
132450108021154,110456552992
132450108021155,110456552992
132450108021156,110456552992
132450108021157,110456552992
132450108021158,110456552992
132450108021159,110456552992
132450108021160,110456552992
132450108021161,110456552992
132450108021162,110456552992
132450108021163,110456552992
132450108021164,110456552992
132450108021165,110456552992
132450108021166,110456552992
132450108021167,110456552992
132450108021168,110456552992
132450108021169,110456552992
132450108021170,110456552992
132450108021171,110456552992
132450108021172,110456552992
132450108021173,110456552992
132450108021174,110456552992
132450108021175,110456552992
132450108021176,110456552992
132450108021177,110456552992
132450108021178,110456552992
132450108021179,110456552992
132450108021181,110456552992
132450108021182,110456552992
132450108021183,110456552992
132450108021184,110456552992
132450108021185,110456552992
132450108021186,110456552992
132450108021187,110456552992
132450108021188,110456552992
132450108021189,110456552992
132450108021190,110456552992
132450109031000,110456552992
132450109031002,110456552992
132450109031018,110456552992
132450109031056,110456552992
132450109031057,110456552992
132450109031060,110456552992
132450109041011,110456552992
132450108021109,110456552992
132450108021118,110456552992
130390106021031,1102903775348
130530202031055,110448489824
130530202031056,110448489824
130530202031057,110448489824
130530202031058,110448489824
130530202031054,110448489824
130530202031053,110448489824
130530202031052,110448489824
130530202031051,110448489824
130530202031050,110448489824
130530202031049,110448489824
130530202031065,110448489824
130530202031066,110448489824
130530202031048,110448489824
130530202031047,110448489824
130530202031046,110448489824
130530202031045,110448489824
130530202031044,110448489824
130530202031043,110448489824
130530202031042,110448489824
130530202031041,110448489824
130530202031040,110448489824
130530202031039,110448489824
130530202031038,110448489824
130530202031037,110448489824
130530202031036,110448489824
130530202031035,110448489824
130530202031034,110448489824
130530202031033,110448489824
130530202031032,110448489824
130530202031031,110448489824
130530202031030,110448489824
130530202031029,110448489824
130530202031028,110448489824
130530202031027,110448489824
130530202031026,110448489824
130530202031025,110448489824
130530202031024,110448489824
130530202031023,110448489824
130530202031022,110448489824
130530202031021,110448489824
130530202031020,110448489824
130530202031019,110448489824
132450108011004,110456552992
132450108011003,110456552992
132450108011002,110456552992
132450108011001,110456552992
132450108011000,110456552992
132450107112014,110456552992
132450107112009,110456552992
132450107111021,110456552992
132450107111020,110456552992
132450107111014,110456552992
132450107111013,110456552992
132450107111007,110456552992
132450108021180,110456552992
132450107111006,110456552992
132450107111005,110456552992
132450107072008,110456552992
132450107072007,110456552992
132450107072004,110456552992
132450107071026,110456552992
132450107071025,110456552992
132450109031001,110456552992
132450107071024,110456552992
132450109031004,110456552992
132450107071023,110456552992
132450107071017,110456552992
132450107071014,110456552992
132450107071001,110456552992
132450107071000,110456552992
132450105143019,110456552992
132450105143018,110456552992
132450105143005,110456552992
132450105142007,110456552992
132450105141008,110456552992
132450102072044,110456552992
132450102072043,110456552992
132450102072040,110456552992
132450102072035,110456552992
132450102072034,110456552992
132450102072031,110456552992
132450102072030,110456552992
132450102072028,110456552992
132450102072027,110456552992
132450102072024,110456552992
132450102072023,110456552992
132450102072022,110456552992
132450102072002,110456552992
131899505004059,110456552992
131899505004058,110456552992
131899505001048,110456552992
131899505001047,110456552992
131899505001046,110456552992
131899505001045,110456552992
131899505001044,110456552992
131899505001043,110456552992
131899505001042,110456552992
131899505001041,110456552992
131899505001040,110456552992
131899505001039,110456552992
131899505001038,110456552992
131899505001037,110456552992
131899505001036,110456552992
131899505001026,110456552992
131899505001024,110456552992
131899505001023,110456552992
131899505001015,110456552992
131639601001058,110456552992
131639601001056,110456552992
131639601001050,110456552992
131639601001049,110456552992
131639601001010,110456552992
131639601001008,110456552992
131639601001007,110456552992
131639601001006,110456552992
131639601001005,110456552992
131639601001004,110456552992
131639601001003,110456552992
131639601001002,110456552992
130530202031018,110448489824
130530202031017,110448489824
130530202031016,110448489824
130530202031015,110448489824
130530202031014,110448489824
130530202031013,110448489824
130530202031012,110448489824
130530202031011,110448489824
130530202031010,110448489824
130530202031009,110448489824
130530202031008,110448489824
130530202031007,110448489824
130530202031006,110448489824
130530202031005,110448489824
130530202031004,110448489824
130530202031112,110448489824
130530202031003,110448489824
130530202031002,110448489824
130530202031001,110448489824
130530202031000,110448489824
130530202012044,110448489824
130530202012043,110448489824
130530202012042,110448489824
100010411012004,110448191291
100010411012003,110448191291
100010411012002,110448191291
100010411012001,110448191291
100010411012000,110448191291
100010411011008,110448191291
100010411011007,110448191291
100010411011006,110448191291
100010411011005,110448191291
100010411011004,110448191291
100010411011003,110448191291
100010411011002,110448191291
100010411011001,110448191291
100010411011000,110448191291
100010410003045,110448191291
100010410003038,110448191291
100010410003034,110448191291
100010410003033,110448191291
100010410003032,110448191291
100010410003029,110448191291
100010410003027,110448191291
130390105001000,1102903816929
132450108021008,110456552992
132450108021009,110456552992
132450108021010,110456552992
132450108021012,110456552992
132450108021014,110456552992
132450108021016,110456552992
132450108021017,110456552992
132450108021019,110456552992
132450108021020,110456552992
132450108021021,110456552992
132450108021022,110456552992
131639601001001,110456552992
131639601001000,110456552992
132450108021011,110456552992
132450108021013,110456552992
132450108021015,110456552992
132450108021018,110456552992
132450108021023,110456552992
132450108021028,110456552992
132450108021032,110456552992
132450108021035,110456552992
132450108021036,110456552992
132450108021043,110456552992
132450108021044,110456552992
132450108021045,110456552992
132450108021046,110456552992
132450108021047,110456552992
132450108021048,110456552992
132450108021049,110456552992
132450108021050,110456552992
132450108021052,110456552992
132450108021053,110456552992
132450108021054,110456552992
132450108021055,110456552992
132450108021056,110456552992
132450108021057,110456552992
132450108021058,110456552992
132450108021059,110456552992
132450108021060,110456552992
132450108021061,110456552992
132450108021062,110456552992
132450108021063,110456552992
132450108021064,110456552992
132450108021065,110456552992
132450108021066,110456552992
132450108021067,110456552992
132450108021068,110456552992
132450108021069,110456552992
132450108021070,110456552992
132450108021071,110456552992
132450108021072,110456552992
132450108021073,110456552992
132450108021074,110456552992
132450108021075,110456552992
132450108021076,110456552992
132450108021077,110456552992
132450108021078,110456552992
132450108021079,110456552992
132450108021080,110456552992
132450108021082,110456552992
132450108021083,110456552992
132450108021084,110456552992
132450108021085,110456552992
132450108021086,110456552992
132450108021087,110456552992
132450108021088,110456552992
132450108021089,110456552992
132450108021090,110456552992
132450108021091,110456552992
132450108021092,110456552992
132450108021093,110456552992
132450108021094,110456552992
132450108021095,110456552992
132450108021096,110456552992
132450108021097,110456552992
132450108021098,110456552992
132450108021099,110456552992
132450108021100,110456552992
132450108021024,110456552992
132450108021025,110456552992
132450108021026,110456552992
132450108021027,110456552992
132450108021029,110456552992
132450108021030,110456552992
132450108021031,110456552992
132450108021033,110456552992
132450108021034,110456552992
132450108021037,110456552992
132450108021038,110456552992
132450108021039,110456552992
132450108021040,110456552992
132450108021041,110456552992
132450108021042,110456552992
130730305072021,110456552992
132450108021051,110456552992
130730305032061,110456552992
130730305032060,110456552992
130730305032059,110456552992
130730305032058,110456552992
130730305032057,110456552992
130730305032056,110456552992
130730305032055,110456552992
130730305032054,110456552992
